p, k, repitition, day
0.000000,0.630000,32,4,5
0.000000,0.630000,32,5,5
0.000000,0.630000,32,6,5
0.000000,0.630000,32,7,5
0.000000,0.630000,32,8,5
0.000000,0.630000,32,9,5
0.000000,0.640000,32,0,5
0.000000,0.640000,32,1,5
0.000000,0.640000,32,2,5
0.000000,0.640000,32,3,5
0.000000,0.640000,32,4,5
0.000000,0.640000,32,5,5
0.000000,0.640000,32,6,5
0.000000,0.640000,32,7,5
0.000000,0.640000,32,8,5
0.000000,0.640000,32,9,5
0.000000,0.650000,32,0,5
0.000000,0.650000,32,1,5
0.000000,0.650000,32,2,5
0.000000,0.650000,32,3,5
0.000000,0.650000,32,4,5
0.000000,0.650000,32,5,5
0.000000,0.650000,32,6,5
0.000000,0.650000,32,7,5
0.000000,0.650000,32,8,5
0.000000,0.650000,32,9,5
0.000000,0.660000,32,0,5
0.000000,0.660000,32,1,5
0.000000,0.660000,32,2,5
0.000000,0.660000,32,3,5
0.000000,0.660000,32,4,5
0.000000,0.660000,32,5,5
0.000000,0.660000,32,6,5
0.000000,0.660000,32,7,5
0.000000,0.660000,32,8,5
0.000000,0.660000,32,9,5
0.000000,0.670000,32,0,5
0.000000,0.670000,32,1,5
0.000000,0.670000,32,2,5
0.000000,0.670000,32,3,5
0.000000,0.670000,32,4,5
0.000000,0.670000,32,5,5
0.000000,0.670000,32,6,5
0.000000,0.670000,32,7,5
0.000000,0.670000,32,8,5
0.000000,0.670000,32,9,5
0.000000,0.680000,32,0,5
0.000000,0.680000,32,1,5
0.000000,0.680000,32,2,5
0.000000,0.680000,32,3,5
0.000000,0.680000,32,4,5
0.000000,0.680000,32,5,5
0.000000,0.680000,32,6,5
0.000000,0.680000,32,7,5
0.000000,0.680000,32,8,5
0.000000,0.680000,32,9,5
0.000000,0.690000,32,0,5
0.000000,0.690000,32,1,5
0.000000,0.690000,32,2,5
0.000000,0.690000,32,3,5
0.000000,0.690000,32,4,5
0.000000,0.690000,32,5,5
0.000000,0.690000,32,6,5
0.000000,0.690000,32,7,5
0.000000,0.690000,32,8,5
0.000000,0.690000,32,9,5
0.000000,0.700000,32,0,5
0.000000,0.700000,32,1,5
0.000000,0.700000,32,2,5
0.000000,0.700000,32,3,5
0.000000,0.700000,32,4,5
0.000000,0.700000,32,5,5
0.000000,0.700000,32,6,5
0.000000,0.700000,32,7,5
0.000000,0.700000,32,8,5
0.000000,0.700000,32,9,5
0.000000,0.710000,32,0,5
0.000000,0.710000,32,1,5
0.000000,0.710000,32,2,5
0.000000,0.710000,32,3,5
0.000000,0.710000,32,4,5
0.000000,0.710000,32,5,5
0.000000,0.710000,32,6,5
0.000000,0.710000,32,7,5
0.000000,0.710000,32,8,5
0.000000,0.710000,32,9,5
0.000000,0.720000,32,0,5
0.000000,0.720000,32,1,5
0.000000,0.720000,32,2,5
0.000000,0.720000,32,3,5
0.000000,0.720000,32,4,5
0.000000,0.720000,32,5,5
0.000000,0.720000,32,6,5
0.000000,0.720000,32,7,5
0.000000,0.720000,32,8,5
0.000000,0.720000,32,9,5
0.000000,0.730000,32,0,5
0.000000,0.730000,32,1,5
0.000000,0.730000,32,2,5
0.000000,0.730000,32,3,5
0.000000,0.730000,32,4,5
0.000000,0.730000,32,5,5
0.000000,0.730000,32,6,5
0.000000,0.730000,32,7,5
0.000000,0.730000,32,8,5
0.000000,0.730000,32,9,5
0.000000,0.740000,32,0,5
0.000000,0.740000,32,1,5
0.000000,0.740000,32,2,5
0.000000,0.740000,32,3,5
0.000000,0.740000,32,4,5
0.000000,0.740000,32,5,5
0.000000,0.740000,32,6,5
0.000000,0.740000,32,7,5
0.000000,0.740000,32,8,5
0.000000,0.740000,32,9,5
0.000000,0.750000,32,0,5
0.000000,0.750000,32,1,5
0.000000,0.750000,32,2,5
0.000000,0.750000,32,3,5
0.000000,0.750000,32,4,5
0.000000,0.750000,32,5,5
0.000000,0.750000,32,6,5
0.000000,0.750000,32,7,5
0.000000,0.750000,32,8,5
0.000000,0.750000,32,9,5
0.000000,0.760000,32,0,5
0.000000,0.760000,32,1,5
0.000000,0.760000,32,2,5
0.000000,0.760000,32,3,5
0.000000,0.760000,32,4,5
0.000000,0.760000,32,5,5
0.000000,0.760000,32,6,5
0.000000,0.760000,32,7,5
0.000000,0.760000,32,8,5
0.000000,0.760000,32,9,5
0.000000,0.770000,32,0,5
0.000000,0.770000,32,1,5
0.000000,0.770000,32,2,5
0.000000,0.770000,32,3,5
0.000000,0.770000,32,4,5
0.000000,0.770000,32,5,5
0.000000,0.770000,32,6,5
0.000000,0.770000,32,7,5
0.000000,0.770000,32,8,5
0.000000,0.770000,32,9,5
0.000000,0.780000,32,0,5
0.000000,0.780000,32,1,5
0.000000,0.780000,32,2,5
0.000000,0.780000,32,3,5
0.000000,0.780000,32,4,5
0.000000,0.780000,32,5,5
0.000000,0.780000,32,6,5
0.000000,0.780000,32,7,5
0.000000,0.780000,32,8,5
0.000000,0.780000,32,9,5
0.000000,0.790000,32,0,5
0.000000,0.790000,32,1,5
0.000000,0.790000,32,2,5
0.000000,0.790000,32,3,5
0.000000,0.790000,32,4,5
0.000000,0.790000,32,5,5
0.000000,0.790000,32,6,5
0.000000,0.790000,32,7,5
0.000000,0.790000,32,8,5
0.000000,0.790000,32,9,5
0.000000,0.800000,32,0,5
0.000000,0.800000,32,1,5
0.000000,0.800000,32,2,5
0.000000,0.800000,32,3,5
0.000000,0.800000,32,4,5
0.000000,0.800000,32,5,5
0.000000,0.800000,32,6,5
0.000000,0.800000,32,7,5
0.000000,0.800000,32,8,5
0.000000,0.800000,32,9,5
0.000000,0.810000,32,0,5
0.000000,0.810000,32,1,5
0.000000,0.810000,32,2,5
0.000000,0.810000,32,3,5
0.000000,0.810000,32,4,5
0.000000,0.810000,32,5,5
0.000000,0.810000,32,6,5
0.000000,0.810000,32,7,5
0.000000,0.810000,32,8,5
0.000000,0.810000,32,9,5
0.000000,0.820000,32,0,5
0.000000,0.820000,32,1,5
0.000000,0.820000,32,2,5
0.000000,0.820000,32,3,5
0.000000,0.820000,32,4,5
0.000000,0.820000,32,5,5
0.000000,0.820000,32,6,5
0.000000,0.820000,32,7,5
0.000000,0.820000,32,8,5
0.000000,0.820000,32,9,5
0.000000,0.830000,32,0,5
0.000000,0.830000,32,1,5
0.000000,0.830000,32,2,5
0.000000,0.830000,32,3,5
0.000000,0.830000,32,4,5
0.000000,0.830000,32,5,5
0.000000,0.830000,32,6,5
0.000000,0.830000,32,7,5
0.000000,0.830000,32,8,5
0.000000,0.830000,32,9,5
0.000000,0.840000,32,0,5
0.000000,0.840000,32,1,5
0.000000,0.840000,32,2,5
0.000000,0.840000,32,3,5
0.000000,0.840000,32,4,5
0.000000,0.840000,32,5,5
0.000000,0.840000,32,6,5
0.000000,0.840000,32,7,5
0.000000,0.840000,32,8,5
0.000000,0.840000,32,9,5
0.000000,0.850000,32,0,5
0.000000,0.850000,32,1,5
0.000000,0.850000,32,2,5
0.000000,0.850000,32,3,5
0.000000,0.850000,32,4,5
0.000000,0.850000,32,5,5
0.000000,0.850000,32,6,5
0.000000,0.850000,32,7,5
0.000000,0.850000,32,8,5
0.000000,0.850000,32,9,5
0.000000,0.860000,32,0,5
0.000000,0.860000,32,1,5
0.000000,0.860000,32,2,5
0.000000,0.860000,32,3,5
0.000000,0.860000,32,4,5
0.000000,0.860000,32,5,5
0.000000,0.860000,32,6,5
0.000000,0.860000,32,7,5
0.000000,0.860000,32,8,5
0.000000,0.860000,32,9,5
0.000000,0.870000,32,0,5
0.000000,0.870000,32,1,5
0.000000,0.870000,32,2,5
0.000000,0.870000,32,3,5
0.000000,0.870000,32,4,5
0.000000,0.870000,32,5,5
0.000000,0.870000,32,6,5
0.000000,0.870000,32,7,5
0.000000,0.870000,32,8,5
0.000000,0.870000,32,9,5
0.000000,0.880000,32,0,5
0.000000,0.880000,32,1,5
0.000000,0.880000,32,2,5
0.000000,0.880000,32,3,5
0.000000,0.880000,32,4,5
0.000000,0.880000,32,5,5
0.000000,0.880000,32,6,5
0.000000,0.880000,32,7,5
0.000000,0.880000,32,8,5
0.000000,0.880000,32,9,5
0.000000,0.890000,32,0,5
0.000000,0.890000,32,1,5
0.000000,0.890000,32,2,5
0.000000,0.890000,32,3,5
0.000000,0.890000,32,4,5
0.000000,0.890000,32,5,5
0.000000,0.890000,32,6,5
0.000000,0.890000,32,7,5
0.000000,0.890000,32,8,5
0.000000,0.890000,32,9,5
0.000000,0.900000,32,0,5
0.000000,0.900000,32,1,5
0.000000,0.900000,32,2,5
0.000000,0.900000,32,3,5
0.000000,0.900000,32,4,5
0.000000,0.900000,32,5,5
0.000000,0.900000,32,6,5
0.000000,0.900000,32,7,5
0.000000,0.900000,32,8,5
0.000000,0.900000,32,9,5
0.000000,0.910000,32,0,5
0.000000,0.910000,32,1,5
0.000000,0.910000,32,2,5
0.000000,0.910000,32,3,5
0.000000,0.910000,32,4,5
0.000000,0.910000,32,5,5
0.000000,0.910000,32,6,5
0.000000,0.910000,32,7,5
0.000000,0.910000,32,8,5
0.000000,0.910000,32,9,5
0.000000,0.920000,32,0,5
0.000000,0.920000,32,1,5
0.000000,0.920000,32,2,5
0.000000,0.920000,32,3,5
0.000000,0.920000,32,4,5
0.000000,0.920000,32,5,5
0.000000,0.920000,32,6,5
0.000000,0.920000,32,7,5
0.000000,0.920000,32,8,5
0.000000,0.920000,32,9,5
0.000000,0.930000,32,0,5
0.000000,0.930000,32,1,5
0.000000,0.930000,32,2,5
0.000000,0.930000,32,3,5
0.000000,0.930000,32,4,5
0.000000,0.930000,32,5,5
0.000000,0.930000,32,6,5
0.000000,0.930000,32,7,5
0.000000,0.930000,32,8,5
0.000000,0.930000,32,9,5
0.000000,0.940000,32,0,5
0.000000,0.940000,32,1,5
0.000000,0.940000,32,2,5
0.000000,0.940000,32,3,5
0.000000,0.940000,32,4,5
0.000000,0.940000,32,5,5
0.000000,0.940000,32,6,5
0.000000,0.940000,32,7,5
0.000000,0.940000,32,8,5
0.000000,0.940000,32,9,5
0.000000,0.950000,32,0,5
0.000000,0.950000,32,1,5
0.000000,0.950000,32,2,5
0.000000,0.950000,32,3,5
0.000000,0.950000,32,4,5
0.000000,0.950000,32,5,5
0.000000,0.950000,32,6,5
0.000000,0.950000,32,7,5
0.000000,0.950000,32,8,5
0.000000,0.950000,32,9,5
0.000000,0.960000,32,0,5
0.000000,0.960000,32,1,5
0.000000,0.960000,32,2,5
0.000000,0.960000,32,3,5
0.000000,0.960000,32,4,5
0.000000,0.960000,32,5,5
0.000000,0.960000,32,6,5
0.000000,0.960000,32,7,5
0.000000,0.960000,32,8,5
0.000000,0.960000,32,9,5
0.000000,0.970000,32,0,5
0.000000,0.970000,32,1,5
0.000000,0.970000,32,2,5
0.000000,0.970000,32,3,5
0.000000,0.970000,32,4,5
0.000000,0.970000,32,5,5
0.000000,0.970000,32,6,5
0.000000,0.970000,32,7,5
0.000000,0.970000,32,8,5
0.000000,0.970000,32,9,5
0.000000,0.980000,32,0,5
0.000000,0.980000,32,1,5
0.000000,0.980000,32,2,5
0.000000,0.980000,32,3,5
0.000000,0.980000,32,4,5
0.000000,0.980000,32,5,5
0.000000,0.980000,32,6,5
0.000000,0.980000,32,7,5
0.000000,0.980000,32,8,5
0.000000,0.980000,32,9,5
0.000000,0.990000,32,0,5
0.000000,0.990000,32,1,5
0.000000,0.990000,32,2,5
0.000000,0.990000,32,3,5
0.000000,0.990000,32,4,5
0.000000,0.990000,32,5,5
0.000000,0.990000,32,6,5
0.000000,0.990000,32,7,5
0.000000,0.990000,32,8,5
0.000000,0.990000,32,9,5
0.000000,0.000000,33,0,5
0.000000,0.000000,33,1,5
0.000000,0.000000,33,2,5
0.000000,0.000000,33,3,5
0.000000,0.000000,33,4,5
0.000000,0.000000,33,5,5
0.000000,0.000000,33,6,5
0.000000,0.000000,33,7,5
0.000000,0.000000,33,8,5
0.000000,0.000000,33,9,5
0.000000,0.010000,33,0,5
0.000000,0.010000,33,1,5
0.000000,0.010000,33,2,5
0.000000,0.010000,33,3,5
0.000000,0.010000,33,4,5
0.000000,0.010000,33,5,5
0.000000,0.010000,33,6,5
0.000000,0.010000,33,7,5
0.000000,0.010000,33,8,5
0.000000,0.010000,33,9,5
0.000000,0.020000,33,0,5
0.000000,0.020000,33,1,5
0.000000,0.020000,33,2,5
0.000000,0.020000,33,3,5
0.000000,0.020000,33,4,5
0.000000,0.020000,33,5,5
0.000000,0.020000,33,6,5
0.000000,0.020000,33,7,5
0.000000,0.020000,33,8,5
0.000000,0.020000,33,9,5
0.000000,0.030000,33,0,5
0.000000,0.030000,33,1,5
0.000000,0.030000,33,2,5
0.000000,0.030000,33,3,5
0.000000,0.030000,33,4,5
0.000000,0.030000,33,5,5
0.000000,0.030000,33,6,5
0.000000,0.030000,33,7,5
0.000000,0.030000,33,8,5
0.000000,0.030000,33,9,5
0.000000,0.040000,33,0,5
0.000000,0.040000,33,1,5
0.000000,0.040000,33,2,5
0.000000,0.040000,33,3,5
0.000000,0.040000,33,4,5
0.000000,0.040000,33,5,5
0.000000,0.040000,33,6,5
0.000000,0.040000,33,7,5
0.000000,0.040000,33,8,5
0.000000,0.040000,33,9,5
0.000000,0.050000,33,0,5
0.000000,0.050000,33,1,5
0.000000,0.050000,33,2,5
0.000000,0.050000,33,3,5
0.000000,0.050000,33,4,5
0.000000,0.050000,33,5,5
0.000000,0.050000,33,6,5
0.000000,0.050000,33,7,5
0.000000,0.050000,33,8,5
0.000000,0.050000,33,9,5
0.000000,0.060000,33,0,5
0.000000,0.060000,33,1,5
0.000000,0.060000,33,2,5
0.000000,0.060000,33,3,5
0.000000,0.060000,33,4,5
0.000000,0.060000,33,5,5
0.000000,0.060000,33,6,5
0.000000,0.060000,33,7,5
0.000000,0.060000,33,8,5
0.000000,0.060000,33,9,5
0.000000,0.070000,33,0,5
0.000000,0.070000,33,1,5
0.000000,0.070000,33,2,5
0.000000,0.070000,33,3,5
0.000000,0.070000,33,4,5
0.000000,0.070000,33,5,5
0.000000,0.070000,33,6,5
0.000000,0.070000,33,7,5
0.000000,0.070000,33,8,5
0.000000,0.070000,33,9,5
0.000000,0.080000,33,0,5
0.000000,0.080000,33,1,5
0.000000,0.080000,33,2,5
0.000000,0.080000,33,3,5
0.000000,0.080000,33,4,5
0.000000,0.080000,33,5,5
0.000000,0.080000,33,6,5
0.000000,0.080000,33,7,5
0.000000,0.080000,33,8,5
0.000000,0.080000,33,9,5
0.000000,0.090000,33,0,5
0.000000,0.090000,33,1,5
0.000000,0.090000,33,2,5
0.000000,0.090000,33,3,5
0.000000,0.090000,33,4,5
0.000000,0.090000,33,5,5
0.000000,0.090000,33,6,5
0.000000,0.090000,33,7,5
0.000000,0.090000,33,8,5
0.000000,0.090000,33,9,5
0.000000,0.100000,33,0,5
0.000000,0.100000,33,1,5
0.000000,0.100000,33,2,5
0.000000,0.100000,33,3,5
0.000000,0.100000,33,4,5
0.000000,0.100000,33,5,5
0.000000,0.100000,33,6,5
0.000000,0.100000,33,7,5
0.000000,0.100000,33,8,5
0.000000,0.100000,33,9,5
0.000000,0.110000,33,0,5
0.000000,0.110000,33,1,5
0.000000,0.110000,33,2,5
0.000000,0.110000,33,3,5
0.000000,0.110000,33,4,5
0.000000,0.110000,33,5,5
0.000000,0.110000,33,6,5
0.000000,0.110000,33,7,5
0.000000,0.110000,33,8,5
0.000000,0.110000,33,9,5
0.000000,0.120000,33,0,5
0.000000,0.120000,33,1,5
0.000000,0.120000,33,2,5
0.000000,0.120000,33,3,5
0.000000,0.120000,33,4,5
0.000000,0.120000,33,5,5
0.000000,0.120000,33,6,5
0.000000,0.120000,33,7,5
0.000000,0.120000,33,8,5
0.000000,0.120000,33,9,5
0.000000,0.130000,33,0,5
0.000000,0.130000,33,1,5
0.000000,0.130000,33,2,5
0.000000,0.130000,33,3,5
0.000000,0.130000,33,4,5
0.000000,0.130000,33,5,5
0.000000,0.130000,33,6,5
0.000000,0.130000,33,7,5
0.000000,0.130000,33,8,5
0.000000,0.130000,33,9,5
0.000000,0.140000,33,0,5
0.000000,0.140000,33,1,5
0.000000,0.140000,33,2,5
0.000000,0.140000,33,3,5
0.000000,0.140000,33,4,5
0.000000,0.140000,33,5,5
0.000000,0.140000,33,6,5
0.000000,0.140000,33,7,5
0.000000,0.140000,33,8,5
0.000000,0.140000,33,9,5
0.000000,0.150000,33,0,5
0.000000,0.150000,33,1,5
0.000000,0.150000,33,2,5
0.000000,0.150000,33,3,5
0.000000,0.150000,33,4,5
0.000000,0.150000,33,5,5
0.000000,0.150000,33,6,5
0.000000,0.150000,33,7,5
0.000000,0.150000,33,8,5
0.000000,0.150000,33,9,5
0.000000,0.160000,33,0,5
0.000000,0.160000,33,1,5
0.000000,0.160000,33,2,5
0.000000,0.160000,33,3,5
0.000000,0.160000,33,4,5
0.000000,0.160000,33,5,5
0.000000,0.160000,33,6,5
0.000000,0.160000,33,7,5
0.000000,0.160000,33,8,5
0.000000,0.160000,33,9,5
0.000000,0.170000,33,0,5
0.000000,0.170000,33,1,5
0.000000,0.170000,33,2,5
0.000000,0.170000,33,3,5
0.000000,0.170000,33,4,5
0.000000,0.170000,33,5,5
0.000000,0.170000,33,6,5
0.000000,0.170000,33,7,5
0.000000,0.170000,33,8,5
0.000000,0.170000,33,9,5
0.000000,0.180000,33,0,5
0.000000,0.180000,33,1,5
0.000000,0.180000,33,2,5
0.000000,0.180000,33,3,5
0.000000,0.180000,33,4,5
0.000000,0.180000,33,5,5
0.000000,0.180000,33,6,5
0.000000,0.180000,33,7,5
0.000000,0.180000,33,8,5
0.000000,0.180000,33,9,5
0.000000,0.190000,33,0,5
0.000000,0.190000,33,1,5
0.000000,0.190000,33,2,5
0.000000,0.190000,33,3,5
0.000000,0.190000,33,4,5
0.000000,0.190000,33,5,5
0.000000,0.190000,33,6,5
0.000000,0.190000,33,7,5
0.000000,0.190000,33,8,5
0.000000,0.190000,33,9,5
0.000000,0.200000,33,0,5
0.000000,0.200000,33,1,5
0.000000,0.200000,33,2,5
0.000000,0.200000,33,3,5
0.000000,0.200000,33,4,5
0.000000,0.200000,33,5,5
0.000000,0.200000,33,6,5
0.000000,0.200000,33,7,5
0.000000,0.200000,33,8,5
0.000000,0.200000,33,9,5
0.000000,0.210000,33,0,5
0.000000,0.210000,33,1,5
0.000000,0.210000,33,2,5
0.000000,0.210000,33,3,5
0.000000,0.210000,33,4,5
0.000000,0.210000,33,5,5
0.000000,0.210000,33,6,5
0.000000,0.210000,33,7,5
0.000000,0.210000,33,8,5
0.000000,0.210000,33,9,5
0.000000,0.220000,33,0,5
0.000000,0.220000,33,1,5
0.000000,0.220000,33,2,5
0.000000,0.220000,33,3,5
0.000000,0.220000,33,4,5
0.000000,0.220000,33,5,5
0.000000,0.220000,33,6,5
0.000000,0.220000,33,7,5
0.000000,0.220000,33,8,5
0.000000,0.220000,33,9,5
0.000000,0.230000,33,0,5
0.000000,0.230000,33,1,5
0.000000,0.230000,33,2,5
0.000000,0.230000,33,3,5
0.000000,0.230000,33,4,5
0.000000,0.230000,33,5,5
0.000000,0.230000,33,6,5
0.000000,0.230000,33,7,5
0.000000,0.230000,33,8,5
0.000000,0.230000,33,9,5
0.000000,0.240000,33,0,5
0.000000,0.240000,33,1,5
0.000000,0.240000,33,2,5
0.000000,0.240000,33,3,5
0.000000,0.240000,33,4,5
0.000000,0.240000,33,5,5
0.000000,0.240000,33,6,5
0.000000,0.240000,33,7,5
0.000000,0.240000,33,8,5
0.000000,0.240000,33,9,5
0.000000,0.250000,33,0,5
0.000000,0.250000,33,1,5
0.000000,0.250000,33,2,5
0.000000,0.250000,33,3,5
0.000000,0.250000,33,4,5
0.000000,0.250000,33,5,5
0.000000,0.250000,33,6,5
0.000000,0.250000,33,7,5
0.000000,0.250000,33,8,5
0.000000,0.250000,33,9,5
0.000000,0.260000,33,0,5
0.000000,0.260000,33,1,5
0.000000,0.260000,33,2,5
0.000000,0.260000,33,3,5
0.000000,0.260000,33,4,5
0.000000,0.260000,33,5,5
0.000000,0.260000,33,6,5
0.000000,0.260000,33,7,5
0.000000,0.260000,33,8,5
0.000000,0.260000,33,9,5
0.000000,0.270000,33,0,5
0.000000,0.270000,33,1,5
0.000000,0.270000,33,2,5
0.000000,0.270000,33,3,5
0.000000,0.270000,33,4,5
0.000000,0.270000,33,5,5
0.000000,0.270000,33,6,5
0.000000,0.270000,33,7,5
0.000000,0.270000,33,8,5
0.000000,0.270000,33,9,5
0.000000,0.280000,33,0,5
0.000000,0.280000,33,1,5
0.000000,0.280000,33,2,5
0.000000,0.280000,33,3,5
0.000000,0.280000,33,4,5
0.000000,0.280000,33,5,5
0.000000,0.280000,33,6,5
0.000000,0.280000,33,7,5
0.000000,0.280000,33,8,5
0.000000,0.280000,33,9,5
0.000000,0.290000,33,0,5
0.000000,0.290000,33,1,5
0.000000,0.290000,33,2,5
0.000000,0.290000,33,3,5
0.000000,0.290000,33,4,5
0.000000,0.290000,33,5,5
0.000000,0.290000,33,6,5
0.000000,0.290000,33,7,5
0.000000,0.290000,33,8,5
0.000000,0.290000,33,9,5
0.000000,0.300000,33,0,5
0.000000,0.300000,33,1,5
0.000000,0.300000,33,2,5
0.000000,0.300000,33,3,5
0.000000,0.300000,33,4,5
0.000000,0.300000,33,5,5
0.000000,0.300000,33,6,5
0.000000,0.300000,33,7,5
0.000000,0.300000,33,8,5
0.000000,0.300000,33,9,5
0.000000,0.310000,33,0,5
0.000000,0.310000,33,1,5
0.000000,0.310000,33,2,5
0.000000,0.310000,33,3,5
0.000000,0.310000,33,4,5
0.000000,0.310000,33,5,5
0.000000,0.310000,33,6,5
0.000000,0.310000,33,7,5
0.000000,0.310000,33,8,5
0.000000,0.310000,33,9,5
0.000000,0.320000,33,0,5
0.000000,0.320000,33,1,5
0.000000,0.320000,33,2,5
0.000000,0.320000,33,3,5
0.000000,0.320000,33,4,5
0.000000,0.320000,33,5,5
0.000000,0.320000,33,6,5
0.000000,0.320000,33,7,5
0.000000,0.320000,33,8,5
0.000000,0.320000,33,9,5
0.000000,0.330000,33,0,5
0.000000,0.330000,33,1,5
0.000000,0.330000,33,2,5
0.000000,0.330000,33,3,5
0.000000,0.330000,33,4,5
0.000000,0.330000,33,5,5
0.000000,0.330000,33,6,5
0.000000,0.330000,33,7,5
0.000000,0.330000,33,8,5
0.000000,0.330000,33,9,5
0.000000,0.340000,33,0,5
0.000000,0.340000,33,1,5
0.000000,0.340000,33,2,5
0.000000,0.340000,33,3,5
0.000000,0.340000,33,4,5
0.000000,0.340000,33,5,5
0.000000,0.340000,33,6,5
0.000000,0.340000,33,7,5
0.000000,0.340000,33,8,5
0.000000,0.340000,33,9,5
0.000000,0.350000,33,0,5
0.000000,0.350000,33,1,5
0.000000,0.350000,33,2,5
0.000000,0.350000,33,3,5
0.000000,0.350000,33,4,5
0.000000,0.350000,33,5,5
0.000000,0.350000,33,6,5
0.000000,0.350000,33,7,5
0.000000,0.350000,33,8,5
0.000000,0.350000,33,9,5
0.000000,0.360000,33,0,5
0.000000,0.360000,33,1,5
0.000000,0.360000,33,2,5
0.000000,0.360000,33,3,5
0.000000,0.360000,33,4,5
0.000000,0.360000,33,5,5
0.000000,0.360000,33,6,5
0.000000,0.360000,33,7,5
0.000000,0.360000,33,8,5
0.000000,0.360000,33,9,5
0.000000,0.370000,33,0,5
0.000000,0.370000,33,1,5
0.000000,0.370000,33,2,5
0.000000,0.370000,33,3,5
0.000000,0.370000,33,4,5
0.000000,0.370000,33,5,5
0.000000,0.370000,33,6,5
0.000000,0.370000,33,7,5
0.000000,0.370000,33,8,5
0.000000,0.370000,33,9,5
0.000000,0.380000,33,0,5
0.000000,0.380000,33,1,5
0.000000,0.380000,33,2,5
0.000000,0.380000,33,3,5
0.000000,0.380000,33,4,5
0.000000,0.380000,33,5,5
0.000000,0.380000,33,6,5
0.000000,0.380000,33,7,5
0.000000,0.380000,33,8,5
0.000000,0.380000,33,9,5
0.000000,0.390000,33,0,5
0.000000,0.390000,33,1,5
0.000000,0.390000,33,2,5
0.000000,0.390000,33,3,5
0.000000,0.390000,33,4,5
0.000000,0.390000,33,5,5
0.000000,0.390000,33,6,5
0.000000,0.390000,33,7,5
0.000000,0.390000,33,8,5
0.000000,0.390000,33,9,5
0.000000,0.400000,33,0,5
0.000000,0.400000,33,1,5
0.000000,0.400000,33,2,5
0.000000,0.400000,33,3,5
0.000000,0.400000,33,4,5
0.000000,0.400000,33,5,5
0.000000,0.400000,33,6,5
0.000000,0.400000,33,7,5
0.000000,0.400000,33,8,5
0.000000,0.400000,33,9,5
0.000000,0.410000,33,0,5
0.000000,0.410000,33,1,5
0.000000,0.410000,33,2,5
0.000000,0.410000,33,3,5
0.000000,0.410000,33,4,5
0.000000,0.410000,33,5,5
0.000000,0.410000,33,6,5
0.000000,0.410000,33,7,5
0.000000,0.410000,33,8,5
0.000000,0.410000,33,9,5
0.000000,0.420000,33,0,5
0.000000,0.420000,33,1,5
0.000000,0.420000,33,2,5
0.000000,0.420000,33,3,5
0.000000,0.420000,33,4,5
0.000000,0.420000,33,5,5
0.000000,0.420000,33,6,5
0.000000,0.420000,33,7,5
0.000000,0.420000,33,8,5
0.000000,0.420000,33,9,5
0.000000,0.430000,33,0,5
0.000000,0.430000,33,1,5
0.000000,0.430000,33,2,5
0.000000,0.430000,33,3,5
0.000000,0.430000,33,4,5
0.000000,0.430000,33,5,5
0.000000,0.430000,33,6,5
0.000000,0.430000,33,7,5
0.000000,0.430000,33,8,5
0.000000,0.430000,33,9,5
0.000000,0.440000,33,0,5
0.000000,0.440000,33,1,5
0.000000,0.440000,33,2,5
0.000000,0.440000,33,3,5
0.000000,0.440000,33,4,5
0.000000,0.440000,33,5,5
0.000000,0.440000,33,6,5
0.000000,0.440000,33,7,5
0.000000,0.440000,33,8,5
0.000000,0.440000,33,9,5
0.000000,0.450000,33,0,5
0.000000,0.450000,33,1,5
0.000000,0.450000,33,2,5
0.000000,0.450000,33,3,5
0.000000,0.450000,33,4,5
0.000000,0.450000,33,5,5
0.000000,0.450000,33,6,5
0.000000,0.450000,33,7,5
0.000000,0.450000,33,8,5
0.000000,0.450000,33,9,5
0.000000,0.460000,33,0,5
0.000000,0.460000,33,1,5
0.000000,0.460000,33,2,5
0.000000,0.460000,33,3,5
0.000000,0.460000,33,4,5
0.000000,0.460000,33,5,5
0.000000,0.460000,33,6,5
0.000000,0.460000,33,7,5
0.000000,0.460000,33,8,5
0.000000,0.460000,33,9,5
0.000000,0.470000,33,0,5
0.000000,0.470000,33,1,5
0.000000,0.470000,33,2,5
0.000000,0.470000,33,3,5
0.000000,0.470000,33,4,5
0.000000,0.470000,33,5,5
0.000000,0.470000,33,6,5
0.000000,0.470000,33,7,5
0.000000,0.470000,33,8,5
0.000000,0.470000,33,9,5
0.000000,0.480000,33,0,5
0.000000,0.480000,33,1,5
0.000000,0.480000,33,2,5
0.000000,0.480000,33,3,5
0.000000,0.480000,33,4,5
0.000000,0.480000,33,5,5
0.000000,0.480000,33,6,5
0.000000,0.480000,33,7,5
0.000000,0.480000,33,8,5
0.000000,0.480000,33,9,5
0.000000,0.490000,33,0,5
0.000000,0.490000,33,1,5
0.000000,0.490000,33,2,5
0.000000,0.490000,33,3,5
0.000000,0.490000,33,4,5
0.000000,0.490000,33,5,5
0.000000,0.490000,33,6,5
0.000000,0.490000,33,7,5
0.000000,0.490000,33,8,5
0.000000,0.490000,33,9,5
0.000000,0.500000,33,0,5
0.000000,0.500000,33,1,5
0.000000,0.500000,33,2,5
0.000000,0.500000,33,3,5
0.000000,0.500000,33,4,5
0.000000,0.500000,33,5,5
0.000000,0.500000,33,6,5
0.000000,0.500000,33,7,5
